file,id_number,ncc,ssim,alpha2,beta2,gamma2,bx2,by2,bz2
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray077_se3_log_map.csv,77,0.8020066022872925,0.7221845388412476,1.4135271310806274,-0.0988300442695617,-1.644192814826965,93.16087341308594,339.8792724609375,250.9221649169922
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray075_se3_log_map.csv,75,0.7848507165908813,0.7136898040771484,1.585110425949097,-0.0839209333062172,-1.6565920114517212,71.73168182373047,314.93048095703125,246.4296417236328
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray071_se3_log_map.csv,71,0.7174466252326965,0.8044649958610535,1.5357271432876587,0.0004842580237891,-1.5830633640289309,199.10079956054688,295.28936767578125,248.2702789306641
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray067_se3_log_map.csv,67,0.7310975790023804,0.7749499678611755,1.6126515865325928,0.0141706159338355,-1.581708550453186,165.9338836669922,305.5341491699219,245.94091796875
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray028_se3_log_map.csv,28,0.8418649435043335,0.8078495264053345,1.6657062768936155,0.0033116694539785,-1.552661657333374,196.4594268798828,260.8507385253906,237.63665771484372
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray060_se3_log_map.csv,60,0.7978261709213257,0.7881993055343628,2.22257924079895,0.012401302345097,-1.5685616731643677,69.0499267578125,368.25341796875,245.5470733642578
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray034_se3_log_map.csv,34,0.7757067680358887,0.7207387089729309,1.6804556846618652,0.0029443548992276,-1.652720928192139,41.88084411621094,256.40533447265625,292.2103881835937
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray064_se3_log_map.csv,64,0.7699154615402222,0.849014401435852,1.886570692062378,0.015436427667737,-1.5758483409881592,127.03784942626952,339.78692626953125,245.422119140625
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray037_se3_log_map.csv,37,0.740800142288208,0.7701927423477173,1.7182451486587524,0.0083400690928101,-1.5823559761047363,177.1512451171875,322.1591796875,246.9678649902344
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray100_se3_log_map.csv,100,0.7554066181182861,0.8636534810066223,2.109581232070923,-0.0285761207342147,-1.6773215532302856,34.50803756713867,223.5358123779297,235.40231323242188
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray086_se3_log_map.csv,86,0.79183030128479,0.6879348754882812,1.772804617881775,-0.0637164115905761,-1.6657097339630127,50.46205520629883,284.5531921386719,260.7539978027344
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray097_se3_log_map.csv,97,0.7608108520507812,0.8440126180648804,2.193825483322144,-0.0175728891044855,-1.6782774925231934,33.357059478759766,207.17111206054688,233.41525268554688
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray038_se3_log_map.csv,38,0.7789247035980225,0.7975302934646606,1.8898274898529053,0.0104354126378893,-1.5789668560028076,151.17599487304688,342.76446533203125,246.012451171875
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray003_se3_log_map.csv,3,0.8025195002555847,0.6820254325866699,1.7168890237808228,0.0039460761472582,-1.6754533052444458,66.00768280029297,251.87954711914065,249.4314422607422
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray048_se3_log_map.csv,48,0.7343494296073914,0.7778877019882202,1.8800530433654783,-0.2372252941131591,-1.6130166053771973,153.0870819091797,337.23699951171875,292.157958984375
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray053_se3_log_map.csv,53,0.6619130373001099,0.7791616320610046,1.530891180038452,-0.2380643635988235,-1.5320806503295898,197.7730865478516,292.17022705078125,280.0561828613281
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray083_se3_log_map.csv,83,0.7908543348312378,0.7665554285049438,2.022493362426758,-0.0373525470495224,-1.6767308712005615,35.757835388183594,238.38157653808597,255.5866851806641
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray076_se3_log_map.csv,76,0.8021140098571777,0.7337466478347778,1.4994943141937256,-0.0871273353695869,-1.6501753330230713,81.92847442626953,328.0177001953125,247.95309448242188
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray102_se3_log_map.csv,102,0.7893854379653931,0.8437131643295288,1.9343441724777224,-0.0489613302052021,-1.6731274127960205,41.68553161621094,256.3349304199219,239.04397583007807
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray088_se3_log_map.csv,88,0.7975172996520996,0.7181915640830994,1.5821168422698977,-0.0822793915867805,-1.655447006225586,71.16679382324219,314.9125366210937,264.9884033203125
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray021_se3_log_map.csv,21,0.847909688949585,0.7821463942527771,1.6762042045593262,0.0011686387006193,-1.5668507814407349,221.82083129882807,267.77008056640625,268.7896728515625
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray033_se3_log_map.csv,33,0.7903241515159607,0.6903775930404663,1.6801762580871582,0.0010591747704893,-1.6463476419448853,49.2292366027832,255.9927978515625,221.19358825683597
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray043_se3_log_map.csv,43,0.7913521528244019,0.7721356153488159,1.970665693283081,0.0056984135881066,-1.579830527305603,137.82569885253906,351.2370300292969,246.79147338867188
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray015_se3_log_map.csv,15,0.8634338974952698,0.8038093447685242,1.683864712715149,7.495282625313848e-05,-1.5817426443099976,215.22174072265625,266.5980834960937,270.6097412109375
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray027_se3_log_map.csv,27,0.8477892875671387,0.8058666586875916,1.666212558746338,0.0030004426371306,-1.561678171157837,194.1753387451172,261.44647216796875,248.2323760986328
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray011_se3_log_map.csv,11,0.849658191204071,0.789337694644928,1.6989002227783203,0.0035303297918289,-1.6383373737335205,216.34585571289065,269.2304077148437,278.6523742675781
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray055_se3_log_map.csv,55,0.6811460852622986,0.7435715198516846,1.3722708225250244,-0.2222090810537338,-1.4992870092391968,213.9634246826172,269.253662109375,273.13055419921875
/home/zsr/project/diffpose/ours/deepfluoro/runs/2/norm/specimen02_xray002_se3_log_map.csv,2,0.7870230674743652,0.6926990747451782,1.6624813079833984,-0.0020897106733173,-1.674645185470581,48.57427978515625,257.2988586425781,251.96139526367188
